releaseDate,FIPS,county,state,NONE,D0,D1,D2,D3,D4,validStart,validEnd,domStatisticFormatID
"2011-07-26","06005","Amador County","CA","100.00","0.00","0.00","0.00","0.00","0.00","2011-07-26","2011-08-01","1"
"2011-07-19","06005","Amador County","CA","100.00","0.00","0.00","0.00","0.00","0.00","2011-07-19","2011-07-25","1"
"2011-07-12","06005","Amador County","CA","100.00","0.00","0.00","0.00","0.00","0.00","2011-07-12","2011-07-18","1"
"2011-07-05","06005","Amador County","CA","100.00","0.00","0.00","0.00","0.00","0.00","2011-07-05","2011-07-11","1"
"2011-06-28","06005","Amador County","CA","100.00","0.00","0.00","0.00","0.00","0.00","2011-06-28","2011-07-04","1"
"2011-06-21","06005","Amador County","CA","100.00","0.00","0.00","0.00","0.00","0.00","2011-06-21","2011-06-27","1"
"2011-06-14","06005","Amador County","CA","100.00","0.00","0.00","0.00","0.00","0.00","2011-06-14","2011-06-20","1"
"2011-06-07","06005","Amador County","CA","100.00","0.00","0.00","0.00","0.00","0.00","2011-06-07","2011-06-13","1"
"2011-05-31","06005","Amador County","CA","100.00","0.00","0.00","0.00","0.00","0.00","2011-05-31","2011-06-06","1"
"2011-05-24","06005","Amador County","CA","100.00","0.00","0.00","0.00","0.00","0.00","2011-05-24","2011-05-30","1"
"2011-05-17","06005","Amador County","CA","100.00","0.00","0.00","0.00","0.00","0.00","2011-05-17","2011-05-23","1"
"2011-05-10","06005","Amador County","CA","100.00","0.00","0.00","0.00","0.00","0.00","2011-05-10","2011-05-16","1"
"2011-05-03","06005","Amador County","CA","100.00","0.00","0.00","0.00","0.00","0.00","2011-05-03","2011-05-09","1"
"2011-04-26","06005","Amador County","CA","100.00","0.00","0.00","0.00","0.00","0.00","2011-04-26","2011-05-02","1"
"2011-04-19","06005","Amador County","CA","100.00","0.00","0.00","0.00","0.00","0.00","2011-04-19","2011-04-25","1"
"2011-04-12","06005","Amador County","CA","100.00","0.00","0.00","0.00","0.00","0.00","2011-04-12","2011-04-18","1"
"2011-04-05","06005","Amador County","CA","100.00","0.00","0.00","0.00","0.00","0.00","2011-04-05","2011-04-11","1"
"2011-03-29","06005","Amador County","CA","100.00","0.00","0.00","0.00","0.00","0.00","2011-03-29","2011-04-04","1"
"2011-03-22","06005","Amador County","CA","100.00","0.00","0.00","0.00","0.00","0.00","2011-03-22","2011-03-28","1"
"2011-03-15","06005","Amador County","CA","100.00","0.00","0.00","0.00","0.00","0.00","2011-03-15","2011-03-21","1"
"2011-03-08","06005","Amador County","CA","100.00","0.00","0.00","0.00","0.00","0.00","2011-03-08","2011-03-14","1"
"2011-03-01","06005","Amador County","CA","100.00","0.00","0.00","0.00","0.00","0.00","2011-03-01","2011-03-07","1"
"2011-02-22","06005","Amador County","CA","100.00","0.00","0.00","0.00","0.00","0.00","2011-02-22","2011-02-28","1"
"2011-02-15","06005","Amador County","CA","100.00","0.00","0.00","0.00","0.00","0.00","2011-02-15","2011-02-21","1"
"2011-02-08","06005","Amador County","CA","100.00","0.00","0.00","0.00","0.00","0.00","2011-02-08","2011-02-14","1"
"2011-02-01","06005","Amador County","CA","100.00","0.00","0.00","0.00","0.00","0.00","2011-02-01","2011-02-07","1"
"2011-01-25","06005","Amador County","CA","100.00","0.00","0.00","0.00","0.00","0.00","2011-01-25","2011-01-31","1"
"2011-01-18","06005","Amador County","CA","100.00","0.00","0.00","0.00","0.00","0.00","2011-01-18","2011-01-24","1"
"2011-01-11","06005","Amador County","CA","100.00","0.00","0.00","0.00","0.00","0.00","2011-01-11","2011-01-17","1"
"2011-01-04","06005","Amador County","CA","100.00","0.00","0.00","0.00","0.00","0.00","2011-01-04","2011-01-10","1"
"2010-12-28","06005","Amador County","CA","100.00","0.00","0.00","0.00","0.00","0.00","2010-12-28","2011-01-03","1"
"2010-12-21","06005","Amador County","CA","100.00","0.00","0.00","0.00","0.00","0.00","2010-12-21","2010-12-27","1"
"2010-12-14","06005","Amador County","CA","100.00","0.00","0.00","0.00","0.00","0.00","2010-12-14","2010-12-20","1"
"2010-12-07","06005","Amador County","CA","100.00","0.00","0.00","0.00","0.00","0.00","2010-12-07","2010-12-13","1"
"2010-11-30","06005","Amador County","CA","100.00","0.00","0.00","0.00","0.00","0.00","2010-11-30","2010-12-06","1"
"2010-11-23","06005","Amador County","CA","100.00","0.00","0.00","0.00","0.00","0.00","2010-11-23","2010-11-29","1"
"2010-11-16","06005","Amador County","CA","100.00","0.00","0.00","0.00","0.00","0.00","2010-11-16","2010-11-22","1"
"2010-11-09","06005","Amador County","CA","100.00","0.00","0.00","0.00","0.00","0.00","2010-11-09","2010-11-15","1"
"2010-11-02","06005","Amador County","CA","100.00","0.00","0.00","0.00","0.00","0.00","2010-11-02","2010-11-08","1"
"2010-10-26","06005","Amador County","CA","100.00","0.00","0.00","0.00","0.00","0.00","2010-10-26","2010-11-01","1"
"2010-10-19","06005","Amador County","CA","100.00","0.00","0.00","0.00","0.00","0.00","2010-10-19","2010-10-25","1"
"2010-10-12","06005","Amador County","CA","100.00","0.00","0.00","0.00","0.00","0.00","2010-10-12","2010-10-18","1"
"2010-10-05","06005","Amador County","CA","100.00","0.00","0.00","0.00","0.00","0.00","2010-10-05","2010-10-11","1"
"2010-09-28","06005","Amador County","CA","100.00","0.00","0.00","0.00","0.00","0.00","2010-09-28","2010-10-04","1"
"2010-09-21","06005","Amador County","CA","100.00","0.00","0.00","0.00","0.00","0.00","2010-09-21","2010-09-27","1"
"2010-09-14","06005","Amador County","CA","100.00","0.00","0.00","0.00","0.00","0.00","2010-09-14","2010-09-20","1"
"2010-09-07","06005","Amador County","CA","100.00","0.00","0.00","0.00","0.00","0.00","2010-09-07","2010-09-13","1"
"2010-08-31","06005","Amador County","CA","100.00","0.00","0.00","0.00","0.00","0.00","2010-08-31","2010-09-06","1"
"2010-08-24","06005","Amador County","CA","100.00","0.00","0.00","0.00","0.00","0.00","2010-08-24","2010-08-30","1"
"2010-08-17","06005","Amador County","CA","100.00","0.00","0.00","0.00","0.00","0.00","2010-08-17","2010-08-23","1"
"2010-08-10","06005","Amador County","CA","100.00","0.00","0.00","0.00","0.00","0.00","2010-08-10","2010-08-16","1"
"2010-08-03","06005","Amador County","CA","100.00","0.00","0.00","0.00","0.00","0.00","2010-08-03","2010-08-09","1"
"2010-07-27","06005","Amador County","CA","100.00","0.00","0.00","0.00","0.00","0.00","2010-07-27","2010-08-02","1"
"2010-07-20","06005","Amador County","CA","100.00","0.00","0.00","0.00","0.00","0.00","2010-07-20","2010-07-26","1"
"2010-07-13","06005","Amador County","CA","100.00","0.00","0.00","0.00","0.00","0.00","2010-07-13","2010-07-19","1"
"2010-07-06","06005","Amador County","CA","100.00","0.00","0.00","0.00","0.00","0.00","2010-07-06","2010-07-12","1"
"2010-06-29","06005","Amador County","CA","100.00","0.00","0.00","0.00","0.00","0.00","2010-06-29","2010-07-05","1"
"2010-06-22","06005","Amador County","CA","100.00","0.00","0.00","0.00","0.00","0.00","2010-06-22","2010-06-28","1"
"2010-06-15","06005","Amador County","CA","100.00","0.00","0.00","0.00","0.00","0.00","2010-06-15","2010-06-21","1"
"2010-06-08","06005","Amador County","CA","100.00","0.00","0.00","0.00","0.00","0.00","2010-06-08","2010-06-14","1"
"2010-06-01","06005","Amador County","CA","100.00","0.00","0.00","0.00","0.00","0.00","2010-06-01","2010-06-07","1"
"2010-05-25","06005","Amador County","CA","100.00","0.00","0.00","0.00","0.00","0.00","2010-05-25","2010-05-31","1"
"2010-05-18","06005","Amador County","CA","100.00","0.00","0.00","0.00","0.00","0.00","2010-05-18","2010-05-24","1"
"2010-05-11","06005","Amador County","CA","100.00","0.00","0.00","0.00","0.00","0.00","2010-05-11","2010-05-17","1"
"2010-05-04","06005","Amador County","CA","100.00","0.00","0.00","0.00","0.00","0.00","2010-05-04","2010-05-10","1"
"2010-04-27","06005","Amador County","CA","100.00","0.00","0.00","0.00","0.00","0.00","2010-04-27","2010-05-03","1"
"2010-04-20","06005","Amador County","CA","100.00","0.00","0.00","0.00","0.00","0.00","2010-04-20","2010-04-26","1"
"2010-04-13","06005","Amador County","CA","100.00","0.00","0.00","0.00","0.00","0.00","2010-04-13","2010-04-19","1"
"2010-04-06","06005","Amador County","CA","100.00","0.00","0.00","0.00","0.00","0.00","2010-04-06","2010-04-12","1"
"2010-03-30","06005","Amador County","CA","100.00","0.00","0.00","0.00","0.00","0.00","2010-03-30","2010-04-05","1"
"2010-03-23","06005","Amador County","CA","100.00","0.00","0.00","0.00","0.00","0.00","2010-03-23","2010-03-29","1"
"2010-03-16","06005","Amador County","CA","100.00","0.00","0.00","0.00","0.00","0.00","2010-03-16","2010-03-22","1"
"2010-03-09","06005","Amador County","CA","100.00","0.00","0.00","0.00","0.00","0.00","2010-03-09","2010-03-15","1"
"2010-03-02","06005","Amador County","CA","100.00","0.00","0.00","0.00","0.00","0.00","2010-03-02","2010-03-08","1"
"2010-02-23","06005","Amador County","CA","100.00","0.00","0.00","0.00","0.00","0.00","2010-02-23","2010-03-01","1"
"2010-02-16","06005","Amador County","CA","100.00","0.00","0.00","0.00","0.00","0.00","2010-02-16","2010-02-22","1"
"2010-02-09","06005","Amador County","CA","100.00","0.00","0.00","0.00","0.00","0.00","2010-02-09","2010-02-15","1"
"2010-02-02","06005","Amador County","CA","100.00","0.00","0.00","0.00","0.00","0.00","2010-02-02","2010-02-08","1"
"2010-01-26","06005","Amador County","CA","100.00","0.00","0.00","0.00","0.00","0.00","2010-01-26","2010-02-01","1"
"2010-01-19","06005","Amador County","CA","0.00","100.00","0.00","0.00","0.00","0.00","2010-01-19","2010-01-25","1"
"2010-01-12","06005","Amador County","CA","0.00","100.00","0.00","0.00","0.00","0.00","2010-01-12","2010-01-18","1"
"2010-01-05","06005","Amador County","CA","0.00","100.00","0.00","0.00","0.00","0.00","2010-01-05","2010-01-11","1"
"2009-12-29","06005","Amador County","CA","0.00","100.00","0.00","0.00","0.00","0.00","2009-12-29","2010-01-04","1"
"2016-04-12","06007","Butte County","CA","0.00","100.00","100.00","100.00","81.18","0.00","2016-04-12","2016-04-18","1"
"2016-04-05","06007","Butte County","CA","0.00","100.00","100.00","100.00","81.18","0.00","2016-04-05","2016-04-11","1"
"2016-03-29","06007","Butte County","CA","0.00","100.00","100.00","100.00","81.18","39.78","2016-03-29","2016-04-04","1"
"2016-03-22","06007","Butte County","CA","0.00","100.00","100.00","100.00","81.18","39.78","2016-03-22","2016-03-28","1"
"2016-03-15","06007","Butte County","CA","0.00","100.00","100.00","100.00","81.18","39.78","2016-03-15","2016-03-21","1"
"2016-03-08","06007","Butte County","CA","0.00","100.00","100.00","100.00","100.00","71.53","2016-03-08","2016-03-14","1"
"2016-03-01","06007","Butte County","CA","0.00","100.00","100.00","100.00","100.00","71.53","2016-03-01","2016-03-07","1"
"2016-02-23","06007","Butte County","CA","0.00","100.00","100.00","100.00","100.00","71.53","2016-02-23","2016-02-29","1"
"2016-02-16","06007","Butte County","CA","0.00","100.00","100.00","100.00","100.00","71.53","2016-02-16","2016-02-22","1"
"2016-02-09","06007","Butte County","CA","0.00","100.00","100.00","100.00","100.00","71.53","2016-02-09","2016-02-15","1"
"2016-02-02","06007","Butte County","CA","0.00","100.00","100.00","100.00","100.00","71.53","2016-02-02","2016-02-08","1"
"2016-01-26","06007","Butte County","CA","0.00","100.00","100.00","100.00","100.00","71.53","2016-01-26","2016-02-01","1"
"2016-01-19","06007","Butte County","CA","0.00","100.00","100.00","100.00","100.00","96.06","2016-01-19","2016-01-25","1"
"2016-01-12","06007","Butte County","CA","0.00","100.00","100.00","100.00","100.00","96.06","2016-01-12","2016-01-18","1"
"2016-01-05","06007","Butte County","CA","0.00","100.00","100.00","100.00","100.00","96.06","2016-01-05","2016-01-11","1"
"2015-12-29","06007","Butte County","CA","0.00","100.00","100.00","100.00","100.00","96.06","2015-12-29","2016-01-04","1"
"2015-12-22","06007","Butte County","CA","0.00","100.00","100.00","100.00","100.00","96.06","2015-12-22","2015-12-28","1"
"2015-12-15","06007","Butte County","CA","0.00","100.00","100.00","100.00","100.00","96.06","2015-12-15","2015-12-21","1"
"2015-12-08","06007","Butte County","CA","0.00","100.00","100.00","100.00","100.00","96.06","2015-12-08","2015-12-14","1"
"2015-12-01","06007","Butte County","CA","0.00","100.00","100.00","100.00","100.00","96.06","2015-12-01","2015-12-07","1"
"2015-11-24","06007","Butte County","CA","0.00","100.00","100.00","100.00","100.00","96.06","2015-11-24","2015-11-30","1"
"2015-11-17","06007","Butte County","CA","0.00","100.00","100.00","100.00","100.00","96.06","2015-11-17","2015-11-23","1"
"2015-11-10","06007","Butte County","CA","0.00","100.00","100.00","100.00","100.00","96.06","2015-11-10","2015-11-16","1"
"2015-11-03","06007","Butte County","CA","0.00","100.00","100.00","100.00","100.00","96.06","2015-11-03","2015-11-09","1"
"2015-10-27","06007","Butte County","CA","0.00","100.00","100.00","100.00","100.00","96.06","2015-10-27","2015-11-02","1"
"2015-10-20","06007","Butte County","CA","0.00","100.00","100.00","100.00","100.00","96.06","2015-10-20","2015-10-26","1"
"2015-10-13","06007","Butte County","CA","0.00","100.00","100.00","100.00","100.00","96.06","2015-10-13","2015-10-19","1"
"2015-10-06","06007","Butte County","CA","0.00","100.00","100.00","100.00","100.00","96.06","2015-10-06","2015-10-12","1"
"2015-09-29","06007","Butte County","CA","0.00","100.00","100.00","100.00","100.00","96.06","2015-09-29","2015-10-05","1"
"2015-09-22","06007","Butte County","CA","0.00","100.00","100.00","100.00","100.00","96.06","2015-09-22","2015-09-28","1"
"2015-09-15","06007","Butte County","CA","0.00","100.00","100.00","100.00","100.00","96.06","2015-09-15","2015-09-21","1"
"2015-09-08","06007","Butte County","CA","0.00","100.00","100.00","100.00","100.00","96.06","2015-09-08","2015-09-14","1"
"2015-09-01","06007","Butte County","CA","0.00","100.00","100.00","100.00","100.00","96.06","2015-09-01","2015-09-07","1"
"2015-08-25","06007","Butte County","CA","0.00","100.00","100.00","100.00","100.00","96.06","2015-08-25","2015-08-31","1"
"2015-08-18","06007","Butte County","CA","0.00","100.00","100.00","100.00","100.00","96.06","2015-08-18","2015-08-24","1"
"2015-08-11","06007","Butte County","CA","0.00","100.00","100.00","100.00","100.00","96.06","2015-08-11","2015-08-17","1"
"2015-08-04","06007","Butte County","CA","0.00","100.00","100.00","100.00","100.00","96.06","2015-08-04","2015-08-10","1"
"2015-07-28","06007","Butte County","CA","0.00","100.00","100.00","100.00","100.00","96.06","2015-07-28","2015-08-03","1"
"2015-07-21","06007","Butte County","CA","0.00","100.00","100.00","100.00","100.00","96.06","2015-07-21","2015-07-27","1"
"2015-07-14","06007","Butte County","CA","0.00","100.00","100.00","100.00","100.00","96.06","2015-07-14","2015-07-20","1"
"2015-07-07","06007","Butte County","CA","0.00","100.00","100.00","100.00","100.00","96.06","2015-07-07","2015-07-13","1"
"2015-06-30","06007","Butte County","CA","0.00","100.00","100.00","100.00","100.00","96.06","2015-06-30","2015-07-06","1"
"2015-06-23","06007","Butte County","CA","0.00","100.00","100.00","100.00","100.00","96.06","2015-06-23","2015-06-29","1"
"2015-06-16","06007","Butte County","CA","0.00","100.00","100.00","100.00","100.00","96.06","2015-06-16","2015-06-22","1"
"2015-06-09","06007","Butte County","CA","0.00","100.00","100.00","100.00","100.00","96.06","2015-06-09","2015-06-15","1"
"2015-06-02","06007","Butte County","CA","0.00","100.00","100.00","100.00","100.00","96.06","2015-06-02","2015-06-08","1"
"2015-05-26","06007","Butte County","CA","0.00","100.00","100.00","100.00","100.00","96.06","2015-05-26","2015-06-01","1"
"2015-05-19","06007","Butte County","CA","0.00","100.00","100.00","100.00","100.00","96.06","2015-05-19","2015-05-25","1"
"2015-05-12","06007","Butte County","CA","0.00","100.00","100.00","100.00","100.00","96.06","2015-05-12","2015-05-18","1"
"2015-05-05","06007","Butte County","CA","0.00","100.00","100.00","100.00","100.00","96.06","2015-05-05","2015-05-11","1"
"2015-04-28","06007","Butte County","CA","0.00","100.00","100.00","100.00","100.00","96.06","2015-04-28","2015-05-04","1"
"2015-04-21","06007","Butte County","CA","0.00","100.00","100.00","100.00","100.00","96.06","2015-04-21","2015-04-27","1"
"2015-04-14","06007","Butte County","CA","0.00","100.00","100.00","100.00","100.00","86.03","2015-04-14","2015-04-20","1"
"2015-04-07","06007","Butte County","CA","0.00","100.00","100.00","100.00","100.00","86.03","2015-04-07","2015-04-13","1"
"2015-03-31","06007","Butte County","CA","0.00","100.00","100.00","100.00","100.00","86.03","2015-03-31","2015-04-06","1"
"2015-03-24","06007","Butte County","CA","0.00","100.00","100.00","100.00","100.00","86.03","2015-03-24","2015-03-30","1"
"2015-03-17","06007","Butte County","CA","0.00","100.00","100.00","100.00","100.00","86.03","2015-03-17","2015-03-23","1"
"2015-03-10","06007","Butte County","CA","0.00","100.00","100.00","100.00","100.00","86.03","2015-03-10","2015-03-16","1"
"2015-03-03","06007","Butte County","CA","0.00","100.00","100.00","100.00","100.00","86.03","2015-03-03","2015-03-09","1"
"2015-02-24","06007","Butte County","CA","0.00","100.00","100.00","100.00","100.00","86.03","2015-02-24","2015-03-02","1"
"2015-02-17","06007","Butte County","CA","0.00","100.00","100.00","100.00","100.00","86.03","2015-02-17","2015-02-23","1"
"2015-02-10","06007","Butte County","CA","0.00","100.00","100.00","100.00","100.00","86.03","2015-02-10","2015-02-16","1"
"2015-02-03","06007","Butte County","CA","0.00","100.00","100.00","100.00","100.00","86.05","2015-02-03","2015-02-09","1"
"2015-01-27","06007","Butte County","CA","0.00","100.00","100.00","100.00","100.00","86.05","2015-01-27","2015-02-02","1"
"2015-01-20","06007","Butte County","CA","0.00","100.00","100.00","100.00","100.00","86.05","2015-01-20","2015-01-26","1"
"2015-01-13","06007","Butte County","CA","0.00","100.00","100.00","100.00","100.00","86.05","2015-01-13","2015-01-19","1"
"2015-01-06","06007","Butte County","CA","0.00","100.00","100.00","100.00","100.00","0.00","2015-01-06","2015-01-12","1"
"2014-12-30","06007","Butte County","CA","0.00","100.00","100.00","100.00","100.00","0.00","2014-12-30","2015-01-05","1"
"2014-12-23","06007","Butte County","CA","0.00","100.00","100.00","100.00","100.00","0.00","2014-12-23","2014-12-29","1"
"2014-12-16","06007","Butte County","CA","0.00","100.00","100.00","100.00","100.00","0.00","2014-12-16","2014-12-22","1"
"2014-12-09","06007","Butte County","CA","0.00","100.00","100.00","100.00","100.00","100.00","2014-12-09","2014-12-15","1"
"2014-12-02","06007","Butte County","CA","0.00","100.00","100.00","100.00","100.00","100.00","2014-12-02","2014-12-08","1"
"2014-11-25","06007","Butte County","CA","0.00","100.00","100.00","100.00","100.00","100.00","2014-11-25","2014-12-01","1"
"2014-11-18","06007","Butte County","CA","0.00","100.00","100.00","100.00","100.00","100.00","2014-11-18","2014-11-24","1"
"2014-11-11","06007","Butte County","CA","0.00","100.00","100.00","100.00","100.00","100.00","2014-11-11","2014-11-17","1"
"2014-11-04","06007","Butte County","CA","0.00","100.00","100.00","100.00","100.00","100.00","2014-11-04","2014-11-10","1"
"2014-10-28","06007","Butte County","CA","0.00","100.00","100.00","100.00","100.00","100.00","2014-10-28","2014-11-03","1"
"2014-10-21","06007","Butte County","CA","0.00","100.00","100.00","100.00","100.00","100.00","2014-10-21","2014-10-27","1"
"2014-10-14","06007","Butte County","CA","0.00","100.00","100.00","100.00","100.00","100.00","2014-10-14","2014-10-20","1"
"2014-10-07","06007","Butte County","CA","0.00","100.00","100.00","100.00","100.00","100.00","2014-10-07","2014-10-13","1"
"2014-09-30","06007","Butte County","CA","0.00","100.00","100.00","100.00","100.00","100.00","2014-09-30","2014-10-06","1"
"2014-09-23","06007","Butte County","CA","0.00","100.00","100.00","100.00","100.00","100.00","2014-09-23","2014-09-29","1"
"2014-09-16","06007","Butte County","CA","0.00","100.00","100.00","100.00","100.00","100.00","2014-09-16","2014-09-22","1"
"2014-09-09","06007","Butte County","CA","0.00","100.00","100.00","100.00","100.00","100.00","2014-09-09","2014-09-15","1"
"2014-09-02","06007","Butte County","CA","0.00","100.00","100.00","100.00","100.00","100.00","2014-09-02","2014-09-08","1"
"2014-08-26","06007","Butte County","CA","0.00","100.00","100.00","100.00","100.00","100.00","2014-08-26","2014-09-01","1"
"2014-08-19","06007","Butte County","CA","0.00","100.00","100.00","100.00","100.00","100.00","2014-08-19","2014-08-25","1"
"2014-08-12","06007","Butte County","CA","0.00","100.00","100.00","100.00","100.00","100.00","2014-08-12","2014-08-18","1"
"2014-08-05","06007","Butte County","CA","0.00","100.00","100.00","100.00","100.00","100.00","2014-08-05","2014-08-11","1"
"2014-07-29","06007","Butte County","CA","0.00","100.00","100.00","100.00","100.00","100.00","2014-07-29","2014-08-04","1"
"2014-07-22","06007","Butte County","CA","0.00","100.00","100.00","100.00","100.00","0.00","2014-07-22","2014-07-28","1"
"2014-07-15","06007","Butte County","CA","0.00","100.00","100.00","100.00","100.00","0.00","2014-07-15","2014-07-21","1"
"2014-07-08","06007","Butte County","CA","0.00","100.00","100.00","100.00","100.00","0.00","2014-07-08","2014-07-14","1"
"2014-07-01","06007","Butte County","CA","0.00","100.00","100.00","100.00","100.00","0.00","2014-07-01","2014-07-07","1"
"2014-06-24","06007","Butte County","CA","0.00","100.00","100.00","100.00","100.00","0.00","2014-06-24","2014-06-30","1"
"2014-06-17","06007","Butte County","CA","0.00","100.00","100.00","100.00","100.00","0.00","2014-06-17","2014-06-23","1"
"2014-06-10","06007","Butte County","CA","0.00","100.00","100.00","100.00","100.00","0.00","2014-06-10","2014-06-16","1"
"2014-06-03","06007","Butte County","CA","0.00","100.00","100.00","100.00","100.00","0.00","2014-06-03","2014-06-09","1"
"2014-05-27","06007","Butte County","CA","0.00","100.00","100.00","100.00","100.00","0.00","2014-05-27","2014-06-02","1"
"2014-05-20","06007","Butte County","CA","0.00","100.00","100.00","100.00","100.00","0.00","2014-05-20","2014-05-26","1"
"2014-05-13","06007","Butte County","CA","0.00","100.00","100.00","100.00","100.00","0.00","2014-05-13","2014-05-19","1"
"2014-05-06","06007","Butte County","CA","0.00","100.00","100.00","100.00","100.00","0.00","2014-05-06","2014-05-12","1"
"2014-04-29","06007","Butte County","CA","0.00","100.00","100.00","100.00","100.00","0.00","2014-04-29","2014-05-05","1"
"2014-04-22","06007","Butte County","CA","0.00","100.00","100.00","100.00","100.00","0.00","2014-04-22","2014-04-28","1"
"2014-04-15","06007","Butte County","CA","0.00","100.00","100.00","100.00","56.68","0.00","2014-04-15","2014-04-21","1"
"2014-04-08","06007","Butte County","CA","0.00","100.00","100.00","100.00","56.68","0.00","2014-04-08","2014-04-14","1"
"2014-04-01","06007","Butte County","CA","0.00","100.00","100.00","100.00","56.68","0.00","2014-04-01","2014-04-07","1"
"2014-03-25","06007","Butte County","CA","0.00","100.00","100.00","100.00","100.00","0.00","2014-03-25","2014-03-31","1"
"2014-03-18","06007","Butte County","CA","0.00","100.00","100.00","100.00","100.00","0.00","2014-03-18","2014-03-24","1"
"2014-03-11","06007","Butte County","CA","0.00","100.00","100.00","100.00","93.11","0.00","2014-03-11","2014-03-17","1"
"2014-03-04","06007","Butte County","CA","0.00","100.00","100.00","100.00","93.11","0.00","2014-03-04","2014-03-10","1"
"2014-02-25","06007","Butte County","CA","0.00","100.00","100.00","100.00","100.00","0.00","2014-02-25","2014-03-03","1"
"2014-02-18","06007","Butte County","CA","0.00","100.00","100.00","100.00","52.96","0.00","2014-02-18","2014-02-24","1"
"2014-02-11","06007","Butte County","CA","0.00","100.00","100.00","100.00","52.96","0.00","2014-02-11","2014-02-17","1"
"2014-02-04","06007","Butte County","CA","0.00","100.00","100.00","100.00","100.00","0.00","2014-02-04","2014-02-10","1"
"2014-01-28","06007","Butte County","CA","0.00","100.00","100.00","100.00","100.00","0.00","2014-01-28","2014-02-03","1"
"2014-01-21","06007","Butte County","CA","0.00","100.00","100.00","100.00","100.00","0.00","2014-01-21","2014-01-27","1"
"2014-01-14","06007","Butte County","CA","0.00","100.00","100.00","100.00","100.00","0.00","2014-01-14","2014-01-20","1"
"2014-01-07","06007","Butte County","CA","0.00","100.00","100.00","100.00","0.00","0.00","2014-01-07","2014-01-13","1"
"2013-12-31","06007","Butte County","CA","0.00","100.00","100.00","100.00","0.00","0.00","2013-12-31","2014-01-06","1"
"2013-12-24","06007","Butte County","CA","0.00","100.00","100.00","100.00","0.00","0.00","2013-12-24","2013-12-30","1"
"2013-12-17","06007","Butte County","CA","0.00","100.00","100.00","100.00","0.00","0.00","2013-12-17","2013-12-23","1"
"2013-12-10","06007","Butte County","CA","0.00","100.00","100.00","100.00","0.00","0.00","2013-12-10","2013-12-16","1"
"2013-12-03","06007","Butte County","CA","0.00","100.00","100.00","100.00","0.00","0.00","2013-12-03","2013-12-09","1"
"2013-11-26","06007","Butte County","CA","0.00","100.00","100.00","100.00","0.00","0.00","2013-11-26","2013-12-02","1"
"2013-11-19","06007","Butte County","CA","0.00","100.00","100.00","100.00","0.00","0.00","2013-11-19","2013-11-25","1"
"2013-11-12","06007","Butte County","CA","0.00","100.00","100.00","100.00","0.00","0.00","2013-11-12","2013-11-18","1"
"2013-11-05","06007","Butte County","CA","0.00","100.00","100.00","100.00","0.00","0.00","2013-11-05","2013-11-11","1"
"2013-10-29","06007","Butte County","CA","0.00","100.00","100.00","100.00","0.00","0.00","2013-10-29","2013-11-04","1"
"2013-10-22","06007","Butte County","CA","0.00","100.00","100.00","100.00","0.00","0.00","2013-10-22","2013-10-28","1"
"2013-10-15","06007","Butte County","CA","0.00","100.00","100.00","100.00","0.00","0.00","2013-10-15","2013-10-21","1"
"2013-10-08","06007","Butte County","CA","0.00","100.00","100.00","100.00","0.00","0.00","2013-10-08","2013-10-14","1"
"2013-10-01","06007","Butte County","CA","0.00","100.00","100.00","100.00","0.00","0.00","2013-10-01","2013-10-07","1"
"2013-09-24","06007","Butte County","CA","0.00","100.00","100.00","100.00","0.00","0.00","2013-09-24","2013-09-30","1"
"2013-09-17","06007","Butte County","CA","0.00","100.00","100.00","100.00","0.00","0.00","2013-09-17","2013-09-23","1"
"2013-09-10","06007","Butte County","CA","0.00","100.00","100.00","100.00","0.00","0.00","2013-09-10","2013-09-16","1"
"2013-09-03","06007","Butte County","CA","0.00","100.00","100.00","100.00","0.00","0.00","2013-09-03","2013-09-09","1"
"2013-08-27","06007","Butte County","CA","0.00","100.00","100.00","100.00","0.00","0.00","2013-08-27","2013-09-02","1"
"2013-08-20","06007","Butte County","CA","0.00","100.00","100.00","100.00","0.00","0.00","2013-08-20","2013-08-26","1"
"2013-08-13","06007","Butte County","CA","0.00","100.00","100.00","100.00","0.00","0.00","2013-08-13","2013-08-19","1"
"2013-08-06","06007","Butte County","CA","0.00","100.00","100.00","100.00","0.00","0.00","2013-08-06","2013-08-12","1"
"2013-07-30","06007","Butte County","CA","0.00","100.00","100.00","100.00","0.00","0.00","2013-07-30","2013-08-05","1"
"2013-07-23","06007","Butte County","CA","0.00","100.00","100.00","100.00","0.00","0.00","2013-07-23","2013-07-29","1"
"2013-07-16","06007","Butte County","CA","0.00","100.00","100.00","100.00","0.00","0.00","2013-07-16","2013-07-22","1"
"2013-07-09","06007","Butte County","CA","0.00","100.00","100.00","100.00","0.00","0.00","2013-07-09","2013-07-15","1"
"2013-07-02","06007","Butte County","CA","0.00","100.00","100.00","100.00","0.00","0.00","2013-07-02","2013-07-08","1"
"2013-06-25","06007","Butte County","CA","0.00","100.00","100.00","100.00","0.00","0.00","2013-06-25","2013-07-01","1"
"2013-06-18","06007","Butte County","CA","0.00","100.00","100.00","0.00","0.00","0.00","2013-06-18","2013-06-24","1"
"2013-06-11","06007","Butte County","CA","0.00","100.00","100.00","0.00","0.00","0.00","2013-06-11","2013-06-17","1"
